"","Row.names","Kingdom","Phylum","Class","Order","Family","Genus","Species","taxon","W","detected_0.9","detected_0.8","detected_0.7","detected_0.6","beta","direct","group","Study"
"1","074478577353df0840cde9827351d2e9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,"074478577353df0840cde9827351d2e9",100,FALSE,TRUE,TRUE,TRUE,-3.52763143223163,"Negative","R6/1_Exercise","Gubert et al. 2022"
"2","8c29c0ac4bed029ebbeb22b3935cc8bb","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,"8c29c0ac4bed029ebbeb22b3935cc8bb",95,FALSE,TRUE,TRUE,TRUE,-3.44866106148945,"Negative","WT_Exercise","Gubert et al. 2022"
"3","df45ff114fca650e2150e761e33d947f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales","df45ff114fca650e2150e761e33d947f",83,FALSE,FALSE,TRUE,TRUE,-5.07179092300452,"Negative","WT_Enviromental enrichment ","Gubert et al. 2022"
"4","b3fc3e19a30c2fd4536755ef7cea398f","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,"b3fc3e19a30c2fd4536755ef7cea398f",24,FALSE,FALSE,TRUE,TRUE,5.41010613410937,"Positive","control","Song et al. 2022"
"5","7179e410dae4da3c091f2f3e2689d397","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"7179e410dae4da3c091f2f3e2689d397",49,TRUE,TRUE,TRUE,TRUE,-3.66999888192247,"Negative","AOM/DSS","Song et al. 2022"
"6","b1669e34b90f401da7c3323ddec2a118","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","Ruminococcus_sp.","b1669e34b90f401da7c3323ddec2a118",45,FALSE,TRUE,TRUE,TRUE,3.98052297266721,"Positive","AOM/DSS","Song et al. 2022"
"7","102ebfe1ea2610313d56c3442f02c3b7","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA,"102ebfe1ea2610313d56c3442f02c3b7",26,TRUE,TRUE,TRUE,TRUE,-5.5159213416247,"Negative","Fiberfree","Tashiro et al. 2020"
"8","b39c338f5e964b6cb87e07f10badc6c4","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus_lactis","b39c338f5e964b6cb87e07f10badc6c4",24,TRUE,TRUE,TRUE,TRUE,5.5159213416247,"Positive","Fiberfree","Tashiro et al. 2020"
"9","c4b174b16c827c7ea10cefa19e7fd92c","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","[Eubacterium]_nodatum_group","uncultured_bacterium","c4b174b16c827c7ea10cefa19e7fd92c",19,FALSE,FALSE,TRUE,TRUE,6.12042673771919,"Positive","Fiberfree","Tashiro et al. 2020"
"10","0b0494e8514853f77d926100320d2cf2","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","[Eubacterium]_coprostanoligenes_group","[Eubacterium]_coprostanoligenes_group","uncultured_bacterium","0b0494e8514853f77d926100320d2cf2",35,FALSE,FALSE,TRUE,TRUE,-5.36451970542458,"Negative","control","Tashiro et al. 2020"
"11","102ebfe1ea2610313d56c3442f02c3b7","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA,"102ebfe1ea2610313d56c3442f02c3b7",43,TRUE,TRUE,TRUE,TRUE,-3.66107322271687,"Negative","control","Tashiro et al. 2020"
"12","26c9f4f844da09bdd5c1603be193969c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae",NA,NA,"26c9f4f844da09bdd5c1603be193969c",35,TRUE,TRUE,TRUE,TRUE,-3.63054199286673,"Negative","Pectin","Tashiro et al. 2020"
"13","b39c338f5e964b6cb87e07f10badc6c4","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus_lactis","b39c338f5e964b6cb87e07f10badc6c4",35,TRUE,TRUE,TRUE,TRUE,-3.56457348686965,"Negative","Pectin","Tashiro et al. 2020"
"14","074478577353df0840cde9827351d2e9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,"074478577353df0840cde9827351d2e9",78,TRUE,TRUE,TRUE,TRUE,-4.64721327888601,"Negative","Smad3-/-_healthy_SFB+_cecal","Wolfe et al. 2020"
"15","368c8aaf10922a92b5d77aa9eb36a7c0","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,"368c8aaf10922a92b5d77aa9eb36a7c0",76,TRUE,TRUE,TRUE,TRUE,-4.8156754610863,"Negative","Smad3-/-_healthy_SFB+_cecal","Wolfe et al. 2020"
"16","4a019c97a1e854f9d608209c2939d548","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium","4a019c97a1e854f9d608209c2939d548",60,FALSE,FALSE,TRUE,TRUE,-7.22844891818382,"Negative","Smad3-/-_healthy_SFB+_cecal","Wolfe et al. 2020"
"17","df45ff114fca650e2150e761e33d947f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales","df45ff114fca650e2150e761e33d947f",78,TRUE,TRUE,TRUE,TRUE,4.95103549735615,"Positive","Smad3-/-_healthy_SFB+_cecal","Wolfe et al. 2020"
"18","f54f8e7e0454f5e8278f2db56ccf683f","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","uncultured_bacterium","f54f8e7e0454f5e8278f2db56ccf683f",59,FALSE,FALSE,TRUE,TRUE,-5.69204709629802,"Negative","Smad3-/-_healthy_SFB+_cecal","Wolfe et al. 2020"
"19","074478577353df0840cde9827351d2e9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,"074478577353df0840cde9827351d2e9",72,FALSE,TRUE,TRUE,TRUE,-2.44228588745275,"Negative","Smad3-/-_healthy_SFB-_cecal","Wolfe et al. 2020"
"20","41e0baafeaf6b2ca88b4be67ab9d00a5","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","41e0baafeaf6b2ca88b4be67ab9d00a5",57,FALSE,FALSE,TRUE,TRUE,22.941245536804,"Positive","Smad3-/-_CRC_SFB-_cecal","Wolfe et al. 2020"
"21","368c8aaf10922a92b5d77aa9eb36a7c0","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,"368c8aaf10922a92b5d77aa9eb36a7c0",66,FALSE,TRUE,TRUE,TRUE,3.34225142802946,"Positive","Smad3-/-_CRC_SFB+_fecal","Wolfe et al. 2020"
"22","6b0ff3b95f5a0170f8cf05f2d648be69","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,"6b0ff3b95f5a0170f8cf05f2d648be69",74,TRUE,TRUE,TRUE,TRUE,3.41820697184558,"Positive","Smad3-/-_CRC_SFB+_fecal","Wolfe et al. 2020"
"23","cfd65c7bbc3926cdc9b88c2e38bbecaa","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium","cfd65c7bbc3926cdc9b88c2e38bbecaa",61,FALSE,FALSE,TRUE,TRUE,2.90530933463636,"Positive","Smad3-/-_CRC_SFB+_fecal","Wolfe et al. 2020"
"24","6ad97b1b1dd1694689baf4fa1d29a6ea","d__Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","unidentified","6ad97b1b1dd1694689baf4fa1d29a6ea",71,FALSE,TRUE,TRUE,TRUE,4.67530456502256,"Positive","Smad3-/-_CRC_SFB-_fecal","Wolfe et al. 2020"
"25","8d38eab2c38b24f6c148059d00e838b0","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","8d38eab2c38b24f6c148059d00e838b0",73,TRUE,TRUE,TRUE,TRUE,4.71017888797232,"Positive","Smad3-/-_CRC_SFB-_fecal","Wolfe et al. 2020"
"26","8f98fb8693ed59c21399d83ce2d10724","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA,"8f98fb8693ed59c21399d83ce2d10724",76,TRUE,TRUE,TRUE,TRUE,-5.43781925282132,"Negative","Smad3-/-_CRC_SFB-_fecal","Wolfe et al. 2020"
"27","a8755d2daad093cbe6c9c04b7927bbbd","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","a8755d2daad093cbe6c9c04b7927bbbd",60,FALSE,FALSE,TRUE,TRUE,-4.73335971067789,"Negative","Smad3-/-_CRC_SFB-_fecal","Wolfe et al. 2020"
"28","ac1ecfccfe7157c5c56b9ad633d96f25","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales","ac1ecfccfe7157c5c56b9ad633d96f25",57,FALSE,FALSE,TRUE,TRUE,4.52163600305797,"Positive","Smad3-/-_CRC_SFB-_fecal","Wolfe et al. 2020"
"29","d0c744e148cc640857b6feda81d65470","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae",NA,"d0c744e148cc640857b6feda81d65470",61,FALSE,FALSE,TRUE,TRUE,5.15975760107775,"Positive","Smad3-/-_CRC_SFB-_fecal","Wolfe et al. 2020"
"30","df45ff114fca650e2150e761e33d947f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales","df45ff114fca650e2150e761e33d947f",78,TRUE,TRUE,TRUE,TRUE,5.43781925282132,"Positive","Smad3-/-_CRC_SFB-_fecal","Wolfe et al. 2020"
"31","074478577353df0840cde9827351d2e9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,"074478577353df0840cde9827351d2e9",82,TRUE,TRUE,TRUE,TRUE,-5.08249033036505,"Negative","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"32","154f6f79c8c0e3b5a04e5da9d5d1f922","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","154f6f79c8c0e3b5a04e5da9d5d1f922",66,FALSE,FALSE,TRUE,TRUE,-5.97396390975572,"Negative","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"33","2cbcefcb12eddf8df1be532a2b4b186d","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","uncultured","uncultured","Azospirillum_sp.","2cbcefcb12eddf8df1be532a2b4b186d",75,FALSE,TRUE,TRUE,TRUE,-9.94766783244675,"Negative","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"34","41e0baafeaf6b2ca88b4be67ab9d00a5","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","41e0baafeaf6b2ca88b4be67ab9d00a5",88,TRUE,TRUE,TRUE,TRUE,6.77465976484344,"Positive","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"35","42813a7ac2260688d1e5def012a3bf78","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","42813a7ac2260688d1e5def012a3bf78",80,FALSE,TRUE,TRUE,TRUE,-6.87176281397937,"Negative","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"36","4a019c97a1e854f9d608209c2939d548","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium","4a019c97a1e854f9d608209c2939d548",87,TRUE,TRUE,TRUE,TRUE,-6.68995322712651,"Negative","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"37","4ffd9eabb0867f7a4b3326d4f5439501","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae",NA,"4ffd9eabb0867f7a4b3326d4f5439501",74,FALSE,TRUE,TRUE,TRUE,-9.41397039947336,"Negative","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"38","508524d40fa1145d6023b5a43a013f4c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella",NA,"508524d40fa1145d6023b5a43a013f4c",84,TRUE,TRUE,TRUE,TRUE,-7.60703512897656,"Negative","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"39","551c50d2cb548ec954b999d2bf9b5017","d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Faecalibaculum","uncultured_bacterium","551c50d2cb548ec954b999d2bf9b5017",78,FALSE,TRUE,TRUE,TRUE,-10.7730617249455,"Negative","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"40","58cd4c9e99b146bb0248067242fd2428","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,"58cd4c9e99b146bb0248067242fd2428",82,TRUE,TRUE,TRUE,TRUE,7.19707443865573,"Positive","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"41","6ad97b1b1dd1694689baf4fa1d29a6ea","d__Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","unidentified","6ad97b1b1dd1694689baf4fa1d29a6ea",79,FALSE,TRUE,TRUE,TRUE,6.24401255326973,"Positive","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"42","6c5d5533b2e2bb0f16c28448f394d583","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","A2",NA,"6c5d5533b2e2bb0f16c28448f394d583",79,FALSE,TRUE,TRUE,TRUE,5.57670611116685,"Positive","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"43","71d66ceaddb03115b1c894ff4284735c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","71d66ceaddb03115b1c894ff4284735c",67,FALSE,FALSE,TRUE,TRUE,-10.3391899771211,"Negative","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"44","7a1a5bc15de5d06ccdb59fcb8de4850d","d__Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","unidentified","7a1a5bc15de5d06ccdb59fcb8de4850d",79,FALSE,TRUE,TRUE,TRUE,6.06337530859108,"Positive","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"45","892491fdeb936adbcff225e26ae6c5df","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_FCS020_group","uncultured_bacterium","892491fdeb936adbcff225e26ae6c5df",80,FALSE,TRUE,TRUE,TRUE,6.16008032312473,"Positive","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"46","8d38eab2c38b24f6c148059d00e838b0","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","8d38eab2c38b24f6c148059d00e838b0",87,TRUE,TRUE,TRUE,TRUE,6.82306959913938,"Positive","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"47","8f98fb8693ed59c21399d83ce2d10724","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA,"8f98fb8693ed59c21399d83ce2d10724",90,TRUE,TRUE,TRUE,TRUE,-6.77465976484344,"Negative","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"48","a8755d2daad093cbe6c9c04b7927bbbd","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","a8755d2daad093cbe6c9c04b7927bbbd",83,TRUE,TRUE,TRUE,TRUE,-6.82306959913938,"Negative","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"49","b306a9fdb387b85b3d7295e04380cbd9","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","b306a9fdb387b85b3d7295e04380cbd9",66,FALSE,FALSE,TRUE,TRUE,-9.87981225532573,"Negative","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"50","b389fbbd736a1d40ab3b5098a7614d13","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_UCG-001","uncultured_Bacteroidales","b389fbbd736a1d40ab3b5098a7614d13",81,FALSE,TRUE,TRUE,TRUE,10.7730617249455,"Positive","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"51","cfd65c7bbc3926cdc9b88c2e38bbecaa","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium","cfd65c7bbc3926cdc9b88c2e38bbecaa",88,TRUE,TRUE,TRUE,TRUE,5.60915490587,"Positive","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"52","df45ff114fca650e2150e761e33d947f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales","df45ff114fca650e2150e761e33d947f",89,TRUE,TRUE,TRUE,TRUE,6.87176281397937,"Positive","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"53","ec03e7bda60286f2306337a059f5b0f5","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales","ec03e7bda60286f2306337a059f5b0f5",82,TRUE,TRUE,TRUE,TRUE,-6.16833091817749,"Negative","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"54","eea9d4560d90d55952777c49fe0db3d2","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","eea9d4560d90d55952777c49fe0db3d2",71,FALSE,FALSE,TRUE,TRUE,-8.68839105780216,"Negative","Smad3-/-_healthy_SFB+_fecal","Wolfe et al. 2020"
"55","1b158b8b2922d4fcad5d9cea607cbb7d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",NA,"1b158b8b2922d4fcad5d9cea607cbb7d",81,TRUE,TRUE,TRUE,TRUE,-5.13843827967032,"Negative","Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020"
"56","26c9f4f844da09bdd5c1603be193969c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae",NA,NA,"26c9f4f844da09bdd5c1603be193969c",79,TRUE,TRUE,TRUE,TRUE,-5.52291088879675,"Negative","Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020"
"57","392aa3c45e128c7432f91b3de84541f6","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium",NA,"392aa3c45e128c7432f91b3de84541f6",71,FALSE,TRUE,TRUE,TRUE,-7.68830613795957,"Negative","Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020"
"58","41e0baafeaf6b2ca88b4be67ab9d00a5","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","41e0baafeaf6b2ca88b4be67ab9d00a5",78,FALSE,TRUE,TRUE,TRUE,5.42811698834432,"Positive","Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020"
"59","508524d40fa1145d6023b5a43a013f4c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella",NA,"508524d40fa1145d6023b5a43a013f4c",77,FALSE,TRUE,TRUE,TRUE,-7.29194888682619,"Negative","Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020"
"60","551c50d2cb548ec954b999d2bf9b5017","d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Faecalibaculum","uncultured_bacterium","551c50d2cb548ec954b999d2bf9b5017",77,FALSE,TRUE,TRUE,TRUE,-5.9656503802922,"Negative","Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020"
"61","6b0ff3b95f5a0170f8cf05f2d648be69","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,"6b0ff3b95f5a0170f8cf05f2d648be69",69,FALSE,FALSE,TRUE,TRUE,3.93894714432603,"Positive","Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020"
"62","8d38eab2c38b24f6c148059d00e838b0","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","8d38eab2c38b24f6c148059d00e838b0",83,TRUE,TRUE,TRUE,TRUE,8.13917028352424,"Positive","Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020"
"63","8f98fb8693ed59c21399d83ce2d10724","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",NA,"8f98fb8693ed59c21399d83ce2d10724",83,TRUE,TRUE,TRUE,TRUE,-5.31866795248966,"Negative","Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020"
"64","a8755d2daad093cbe6c9c04b7927bbbd","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","a8755d2daad093cbe6c9c04b7927bbbd",78,FALSE,TRUE,TRUE,TRUE,-5.9756104936576,"Negative","Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020"
"65","cfd65c7bbc3926cdc9b88c2e38bbecaa","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium","cfd65c7bbc3926cdc9b88c2e38bbecaa",80,TRUE,TRUE,TRUE,TRUE,4.12769525849248,"Positive","Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020"
"66","df45ff114fca650e2150e761e33d947f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales","df45ff114fca650e2150e761e33d947f",83,TRUE,TRUE,TRUE,TRUE,5.14982687691327,"Positive","Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020"
"67","eea9d4560d90d55952777c49fe0db3d2","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","eea9d4560d90d55952777c49fe0db3d2",73,FALSE,TRUE,TRUE,TRUE,-7.92537501371302,"Negative","Smad3-/-_healthy_SFB-_fecal","Wolfe et al. 2020"
"68","49eaf12d229e30db56fc2c0f29362225","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","49eaf12d229e30db56fc2c0f29362225",160,TRUE,TRUE,TRUE,TRUE,-4.7973368025563,"Negative","APOE4_APP transgene -","Weng et al. 2019"
"69","a6aa0a15c1d806b5531f10185e8eb6a1","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","a6aa0a15c1d806b5531f10185e8eb6a1",157,TRUE,TRUE,TRUE,TRUE,-3.79070597729622,"Negative","APOE4_APP transgene -","Weng et al. 2019"
"70","b389fbbd736a1d40ab3b5098a7614d13","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_UCG-001","uncultured_Bacteroidales","b389fbbd736a1d40ab3b5098a7614d13",154,TRUE,TRUE,TRUE,TRUE,4.32211377600934,"Positive","APOE4_APP transgene -","Weng et al. 2019"
"71","b61ee4ecb0582e6350d1148cb523de88","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_Bacteroidales","b61ee4ecb0582e6350d1148cb523de88",122,FALSE,FALSE,TRUE,TRUE,-3.71660896336562,"Negative","APOE4_APP transgene -","Weng et al. 2019"
"72","e9d0f617be5d6da4462b9ebf9333ac81","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","e9d0f617be5d6da4462b9ebf9333ac81",160,TRUE,TRUE,TRUE,TRUE,-4.68521032383291,"Negative","APOE4_APP transgene -","Weng et al. 2019"
"73","54f3fa8080e96ee8c48b77627ac0ae3a","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,"54f3fa8080e96ee8c48b77627ac0ae3a",144,FALSE,TRUE,TRUE,TRUE,-4.91110330498994,"Negative","APOE3_APP transgene +","Weng et al. 2019"
"74","a616f41985be9865b93817cd0bcaa815","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","a616f41985be9865b93817cd0bcaa815",169,TRUE,TRUE,TRUE,TRUE,5.90884148373088,"Positive","APOE3_APP transgene +","Weng et al. 2019"
"75","e9d0f617be5d6da4462b9ebf9333ac81","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","e9d0f617be5d6da4462b9ebf9333ac81",145,FALSE,TRUE,TRUE,TRUE,-5.90884148373088,"Negative","APOE3_APP transgene +","Weng et al. 2019"
"76","0bb1c8431343726b5826ba41bceb2deb","d__Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",NA,"0bb1c8431343726b5826ba41bceb2deb",143,FALSE,TRUE,TRUE,TRUE,-3.32969301562249,"Negative","APOE2_APP transgene -","Weng et al. 2019"
"77","42813a7ac2260688d1e5def012a3bf78","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium","42813a7ac2260688d1e5def012a3bf78",129,FALSE,FALSE,TRUE,TRUE,-3.28113899939604,"Negative","APOE2_APP transgene -","Weng et al. 2019"
"78","54f3fa8080e96ee8c48b77627ac0ae3a","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA,"54f3fa8080e96ee8c48b77627ac0ae3a",127,FALSE,FALSE,TRUE,TRUE,-3.6832982494878,"Negative","APOE2_APP transgene -","Weng et al. 2019"
"79","6b952a73de08f9fe604db1f30be44133","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium","6b952a73de08f9fe604db1f30be44133",144,FALSE,TRUE,TRUE,TRUE,3.6832982494878,"Positive","APOE2_APP transgene -","Weng et al. 2019"
"80","00a7b0037094adc4a8f638508824284b","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_RC9_gut_group",NA,"00a7b0037094adc4a8f638508824284b",115,FALSE,FALSE,TRUE,TRUE,-3.39606573643945,"Negative","APOE3_APP transgene -","Weng et al. 2019"
